"source" "type" "score" "phase" "gene_id" "gene_type" "gene_name" "level" "hgnc_id" "havana_gene" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"ENSG00000122121.11" "HAVANA" "gene" NA NA "ENSG00000122121.11" "protein_coding" "XPNPEP2" "2" "HGNC:12823" "OTTHUMG00000022373.2" 0.869462366883277 -0.661403699165314 5.20699475524169 3.00822811389044e-07 5.81296565446962e-06 6.35886216970338
"ENSG00000181195.11" "HAVANA" "gene" NA NA "ENSG00000181195.11" "protein_coding" "PENK" "1" "HGNC:8831" "OTTHUMG00000164409.3" 1.48065736450052 -1.01225651320721 5.2063033936531 3.01877026335855e-07 5.82858655897648e-06 6.38635140481862
"ENSG00000108576.10" "HAVANA" "gene" NA NA "ENSG00000108576.10" "protein_coding" "SLC6A4" "2" "HGNC:11050" "OTTHUMG00000132751.7" 1.38297589481261 -0.750822224214728 5.20572214991869 3.02766098586532e-07 5.84099609234067e-06 6.37660901844952
"ENSG00000157107.14" "HAVANA" "gene" NA NA "ENSG00000157107.14" "protein_coding" "FCHO2" "2" "HGNC:25180" "OTTHUMG00000162413.8" 0.469613979775257 5.87415874604087 5.20402835923142 3.05371420410012e-07 5.88646859993609e-06 5.88686564839753
"ENSG00000069956.12" "HAVANA" "gene" NA NA "ENSG00000069956.12" "protein_coding" "MAPK6" "1" "HGNC:6879" "OTTHUMG00000131891.4" -0.41150866704713 5.69817869771262 -5.20286455602984 3.07174113665836e-07 5.91640798945326e-06 5.87111604545511
"ENSG00000122986.14" "HAVANA" "gene" NA NA "ENSG00000122986.14" "protein_coding" "HVCN1" "1" "HGNC:28240" "OTTHUMG00000169530.3" 0.49527897552575 2.45866265463568 5.20237772460546 3.07931254775807e-07 5.92617698923245e-06 6.1693350982755
"ENSG00000084733.11" "HAVANA" "gene" NA NA "ENSG00000084733.11" "protein_coding" "RAB10" "2" "HGNC:9759" "OTTHUMG00000094796.4" -0.328877873382058 7.47388056448416 -5.20152468879338 3.09262295179278e-07 5.94696595190647e-06 5.85927287840049
"ENSG00000189369.9" "HAVANA" "gene" NA NA "ENSG00000189369.9" "protein_coding" "GSPT2" "2" "HGNC:4622" "OTTHUMG00000021538.2" 0.727385799424304 3.08685032536201 5.20023802211232 3.11280506366612e-07 5.98092447808134e-06 6.11555523229953
"ENSG00000211820.1" "HAVANA" "gene" NA NA "ENSG00000211820.1" "TR_V_gene" "TRAV41" "2" "HGNC:12142" "OTTHUMG00000170841.2" 0.893000692251989 -2.77547960246274 5.19957660077792 3.12322944376825e-07 5.9960947458903e-06 6.38187437839819
"ENSG00000122122.10" "HAVANA" "gene" NA NA "ENSG00000122122.10" "protein_coding" "SASH3" "2" "HGNC:15975" "OTTHUMG00000022372.2" 0.654852527494038 4.34092899535008 5.19855144235631 3.13945340346713e-07 6.02010203341637e-06 5.9775140230437
"ENSG00000267060.7" "HAVANA" "gene" NA NA "ENSG00000267060.7" "protein_coding" "PTGES3L" "2" "HGNC:43943" "OTTHUMG00000180906.1" -0.645859022775063 -1.54606956614432 -5.19846580292094 3.14081240629947e-07 6.02010203341637e-06 6.32062773483251
"ENSG00000220205.9" "HAVANA" "gene" NA NA "ENSG00000220205.9" "protein_coding" "VAMP2" "2" "HGNC:12643" "OTTHUMG00000150254.3" 0.4473038267032 5.53091339332049 5.19776397649498 3.15197110995385e-07 6.03661025985508e-06 5.87124211847242
"ENSG00000163029.16" "HAVANA" "gene" NA NA "ENSG00000163029.16" "protein_coding" "SMC6" "2" "HGNC:20466" "OTTHUMG00000090675.7" -0.332912415382208 5.08846762505972 -5.19744851176067 3.15699935241934e-07 6.03697493869222e-06 5.86961006016274
"ENSG00000259104.2" "HAVANA" "gene" NA NA "ENSG00000259104.2" "lncRNA" "PTCSC3" "2" "HGNC:43959" "OTTHUMG00000170617.2" 1.49314692258822 -0.774697889342847 5.19743255668695 3.15725386924435e-07 6.03697493869222e-06 6.33094750757113
"ENSG00000198203.10" "HAVANA" "gene" NA NA "ENSG00000198203.10" "protein_coding" "SULT1C2" "1" "HGNC:11456" "OTTHUMG00000153215.4" 1.31094596033177 3.34894893392598 5.19656537247833 3.17111721849493e-07 6.05420042415422e-06 6.09880761590193
"ENSG00000100121.13" "HAVANA" "gene" NA NA "ENSG00000100121.13" "protein_coding" "GGTLC2" "2" "HGNC:18596" "OTTHUMG00000151177.5" 1.25450435544533 -3.24667824233196 5.19654962989866 3.17136943348779e-07 6.05420042415422e-06 6.37367415762305
"ENSG00000280206.1" "HAVANA" "gene" NA NA "ENSG00000280206.1" "lncRNA" "AC026401.3" "2" NA "OTTHUMG00000184128.1" -0.455073103636967 2.52070493150646 -5.19609171836965 3.17871423576856e-07 6.06333986565347e-06 6.08045396607869
"ENSG00000241684.6" "HAVANA" "gene" NA NA "ENSG00000241684.6" "lncRNA" "ADAMTS9-AS2" "2" "HGNC:42435" "OTTHUMG00000158725.3" 0.924273729863553 -0.32566756420685 5.19541213078702 3.18964506298436e-07 6.07929939255298e-06 6.29928762837054
"ENSG00000125869.10" "HAVANA" "gene" NA NA "ENSG00000125869.10" "protein_coding" "LAMP5" "2" "HGNC:16097" "OTTHUMG00000031851.4" 0.870761047700099 1.98630429027047 5.19078962683098 3.2649680031954e-07 6.21786275949903e-06 6.16090927939756
"ENSG00000129244.9" "HAVANA" "gene" NA NA "ENSG00000129244.9" "protein_coding" "ATP1B2" "2" "HGNC:805" "OTTHUMG00000178018.3" 0.744315683683674 0.705569207450537 5.19040442644047 3.2713219904704e-07 6.22496343451471e-06 6.23124046223589
"ENSG00000087053.20" "HAVANA" "gene" NA NA "ENSG00000087053.20" "protein_coding" "MTMR2" "2" "HGNC:7450" "OTTHUMG00000153837.3" -0.351328396300724 5.35897759319726 -5.18963751856033 3.28400803710232e-07 6.2440922662146e-06 5.8193418757972
"ENSG00000174348.14" "HAVANA" "gene" NA NA "ENSG00000174348.14" "protein_coding" "PODN" "2" "HGNC:23174" "OTTHUMG00000008934.3" 0.677639500908162 4.8588487435818 5.1870325756936 3.32745539833972e-07 6.32163201078804e-06 5.88238818859464
"ENSG00000179133.15" "HAVANA" "gene" NA NA "ENSG00000179133.15" "protein_coding" "C10orf67" "2" "HGNC:28716" "OTTHUMG00000017818.8" 1.29918526084254 -2.41424342531225 5.18682888262393 3.33087613364986e-07 6.32306430174846e-06 6.32235299102109
"ENSG00000134352.20" "HAVANA" "gene" NA NA "ENSG00000134352.20" "protein_coding" "IL6ST" "1" "HGNC:6021" "OTTHUMG00000097043.14" 0.455055592674681 7.69138164880532 5.18647124945769 3.33689031745153e-07 6.32941355414207e-06 5.78311295520808
"ENSG00000286456.1" "HAVANA" "gene" NA NA "ENSG00000286456.1" "lncRNA" "AC016769.5" "2" NA "OTTHUMG00000194465.1" -1.53932539274313 -3.95730469661845 -5.1858637174571 3.34713107993671e-07 6.34376322184648e-06 6.31453938724298
"ENSG00000174326.14" "HAVANA" "gene" NA NA "ENSG00000174326.14" "protein_coding" "SLC16A11" "2" "HGNC:23093" "OTTHUMG00000102087.6" 0.958559544317622 0.641345191359193 5.1852509589408 3.35749078066902e-07 6.35831520843949e-06 6.20749892422602
"ENSG00000050030.16" "HAVANA" "gene" NA NA "ENSG00000050030.16" "protein_coding" "NEXMIF" "2" "HGNC:29433" "OTTHUMG00000021860.4" 1.36757641306789 0.232092160035898 5.18471533933964 3.36657175763563e-07 6.37042429158346e-06 6.23102779785615
"ENSG00000187951.11" "HAVANA" "gene" NA NA "ENSG00000187951.11" "lncRNA" "AC091057.1" "2" NA "OTTHUMG00000192513.1" -0.560415941110832 1.43977178239326 -5.18360687772376 3.38544042097056e-07 6.40102012609345e-06 6.10435253491415
"ENSG00000172530.20" "HAVANA" "gene" NA NA "ENSG00000172530.20" "protein_coding" "BANP" "2" "HGNC:13450" "OTTHUMG00000137678.9" -0.297388538858743 3.70513318480894 -5.18262724098235 3.40220142557668e-07 6.42623341287944e-06 5.90908547335308
"ENSG00000179583.19" "HAVANA" "gene" NA NA "ENSG00000179583.19" "protein_coding" "CIITA" "2" "HGNC:7067" "OTTHUMG00000129753.7" 0.712871507150519 5.57592251128536 5.18251096369875 3.40419619003651e-07 6.42623341287944e-06 5.80368167610633
"ENSG00000133561.15" "HAVANA" "gene" NA NA "ENSG00000133561.15" "protein_coding" "GIMAP6" "2" "HGNC:21918" "OTTHUMG00000159137.3" 0.549292143897348 4.31814838881805 5.17951099186142 3.45605489743157e-07 6.5189388717663e-06 5.88872652510073
"ENSG00000214013.9" "HAVANA" "gene" NA NA "ENSG00000214013.9" "protein_coding" "GANC" "1" "HGNC:4139" "OTTHUMG00000130487.8" 0.439609380779817 4.40723479770975 5.17811727444434 3.48040681989907e-07 6.55599450527892e-06 5.86463446579672
"ENSG00000110665.12" "HAVANA" "gene" NA NA "ENSG00000110665.12" "protein_coding" "C11orf21" "1" "HGNC:13231" "OTTHUMG00000009759.6" 0.786478570784284 0.640774097999074 5.1780703090635 3.4812303172274e-07 6.55599450527892e-06 6.16894544659647
"ENSG00000176383.9" "HAVANA" "gene" NA NA "ENSG00000176383.9" "protein_coding" "B3GNT4" "2" "HGNC:15683" "OTTHUMG00000168917.3" -0.897956003055663 0.360483786184399 -5.17625312280178 3.51323844300672e-07 6.61102249870549e-06 6.12106830953758
"ENSG00000116212.15" "HAVANA" "gene" NA NA "ENSG00000116212.15" "protein_coding" "LRRC42" "2" "HGNC:28792" "OTTHUMG00000008436.3" -0.392165576944101 4.96556564881428 -5.17447297879059 3.54487042422915e-07 6.66525596815807e-06 5.7606190649199
"ENSG00000110002.16" "HAVANA" "gene" NA NA "ENSG00000110002.16" "protein_coding" "VWA5A" "1" "HGNC:6658" "OTTHUMG00000165971.3" 0.586985039528043 5.32600787140449 5.17203242754406 3.58868611642212e-07 6.7403071370693e-06 5.76418535778028
"ENSG00000255122.1" "HAVANA" "gene" NA NA "ENSG00000255122.1" "processed_pseudogene" "AC068587.2" "1" NA "OTTHUMG00000165464.1" 1.06437325417278 -3.19660906865639 5.1719335943606 3.59047149477795e-07 6.7403071370693e-06 6.25738098189827
"ENSG00000189308.11" "HAVANA" "gene" NA NA "ENSG00000189308.11" "protein_coding" "LIN54" "2" "HGNC:25397" "OTTHUMG00000130287.3" -0.290517983165795 4.11544346372246 -5.16988282519049 3.62771247696131e-07 6.80483091999626e-06 5.80881903054829
"ENSG00000121957.15" "HAVANA" "gene" NA NA "ENSG00000121957.15" "protein_coding" "GPSM2" "2" "HGNC:29501" "OTTHUMG00000011730.5" -0.533590529240154 4.0108079968707 -5.16946444421166 3.63535589168616e-07 6.81377772267817e-06 5.80822847257996
"ENSG00000260719.1" "HAVANA" "gene" NA NA "ENSG00000260719.1" "lncRNA" "AC009133.3" "2" NA "OTTHUMG00000177138.1" 0.900643267182145 -2.37884109193274 5.16826099078882 3.65742888387376e-07 6.84973450526437e-06 6.22650757112976
"ENSG00000170477.13" "HAVANA" "gene" NA NA "ENSG00000170477.13" "protein_coding" "KRT4" "2" "HGNC:6441" "OTTHUMG00000169800.2" 1.79042297005528 0.461995355643264 5.16804737629399 3.66136040963158e-07 6.85168550215981e-06 6.1538850208352
"ENSG00000116830.12" "HAVANA" "gene" NA NA "ENSG00000116830.12" "protein_coding" "TTF2" "2" "HGNC:12398" "OTTHUMG00000012030.6" -0.335325868821731 4.35986182082358 -5.16775840914005 3.66668529818533e-07 6.85524120016866e-06 5.77277229728164
"ENSG00000091181.20" "HAVANA" "gene" NA NA "ENSG00000091181.20" "protein_coding" "IL5RA" "1" "HGNC:6017" "OTTHUMG00000090245.6" 1.11660959323607 0.0359605551114159 5.16763058993445 3.66904305483511e-07 6.85524120016866e-06 6.15571832277752
"ENSG00000128438.10" "HAVANA" "gene" NA NA "ENSG00000128438.10" "transcribed_unprocessed_pseudogene" "TBC1D27P" "2" "HGNC:28104" "OTTHUMG00000059260.4" 1.21902099184496 -0.853431407312787 5.16723327429142 3.67638133044814e-07 6.86354341298626e-06 6.18133975161529
"ENSG00000164818.16" "HAVANA" "gene" NA NA "ENSG00000164818.16" "protein_coding" "DNAAF5" "1" "HGNC:26013" "OTTHUMG00000151416.4" -0.360240809485516 5.46064273964108 -5.1670235842897 3.68025995753292e-07 6.86537872487062e-06 5.70374749254889
"ENSG00000104763.20" "HAVANA" "gene" NA NA "ENSG00000104763.20" "protein_coding" "ASAH1" "2" "HGNC:735" "OTTHUMG00000096997.20" 0.456541636153513 8.43408582393744 5.16571769370505 3.70450430942753e-07 6.90517273400367e-06 5.69268836627792
"ENSG00000135249.8" "HAVANA" "gene" NA NA "ENSG00000135249.8" "protein_coding" "RINT1" "1" "HGNC:21876" "OTTHUMG00000157400.3" -0.321554308354184 4.02280166407962 -5.16507287343145 3.7165326191199e-07 6.92215148462944e-06 5.79187437569493
"ENSG00000248738.6" "HAVANA" "gene" NA NA "ENSG00000248738.6" "lncRNA" "AC037441.1" "2" NA "OTTHUMG00000163752.1" 1.24141983117538 -3.22497973878093 5.16452072945778 3.72686222371169e-07 6.93594217615418e-06 6.22361451006267
"ENSG00000139726.11" "HAVANA" "gene" NA NA "ENSG00000139726.11" "protein_coding" "DENR" "2" "HGNC:2769" "OTTHUMG00000168844.2" -0.283807890496939 6.20084693070063 -5.16349388169421 3.74614665884478e-07 6.96636370833018e-06 5.67135456833179
"ENSG00000069974.16" "HAVANA" "gene" NA NA "ENSG00000069974.16" "protein_coding" "RAB27A" "2" "HGNC:9766" "OTTHUMG00000131959.5" 0.474230656325133 6.11556214559366 5.16328882178327 3.75000929079989e-07 6.96808152702706e-06 5.6808224359664
"ENSG00000166979.13" "HAVANA" "gene" NA NA "ENSG00000166979.13" "protein_coding" "EVA1C" "2" "HGNC:13239" "OTTHUMG00000064922.6" 0.713398146173678 4.33198260369719 5.16228272595676 3.76901667564431e-07 6.99791584804438e-06 5.80726747905117
"ENSG00000204161.14" "HAVANA" "gene" NA NA "ENSG00000204161.14" "protein_coding" "TMEM273" "2" "HGNC:27274" "OTTHUMG00000018188.6" 0.5729083973831 3.33095697519719 5.16132319107068 3.78723132937747e-07 7.02623277148198e-06 5.90103221771479
"ENSG00000167183.3" "HAVANA" "gene" NA NA "ENSG00000167183.3" "protein_coding" "PRR15L" "2" "HGNC:28149" "OTTHUMG00000178297.2" 0.852349911129331 5.62210096641648 5.15959391101563 3.82027339292421e-07 7.08199234919726e-06 5.69446463731077
"ENSG00000102145.15" "HAVANA" "gene" NA NA "ENSG00000102145.15" "protein_coding" "GATA1" "2" "HGNC:4170" "OTTHUMG00000021504.4" 0.801288059298372 -2.66055203792987 5.15868811549842 3.83769204376572e-07 7.10872487169416e-06 6.18770864847017
"ENSG00000161921.17" "HAVANA" "gene" NA NA "ENSG00000161921.17" "protein_coding" "CXCL16" "2" "HGNC:16642" "OTTHUMG00000090761.5" 0.538033068797752 6.9424639934816 5.15729251234808 3.86468044723107e-07 7.15312829069856e-06 5.64000531315257
"ENSG00000169224.13" "HAVANA" "gene" NA NA "ENSG00000169224.13" "protein_coding" "GCSAML" "1" "HGNC:29583" "OTTHUMG00000040648.6" 1.02981369357531 -1.1780058607369 5.15555682912454 3.89850189949858e-07 7.21009984688856e-06 6.14253167589763
"ENSG00000283913.1" "HAVANA" "gene" NA NA "ENSG00000283913.1" "lncRNA" "AL512662.1" "2" NA "OTTHUMG00000191903.1" 1.00390801741541 -1.83691975080618 5.1552172213337 3.90515292931285e-07 7.2167713136405e-06 6.15905522353156
"ENSG00000169139.12" "HAVANA" "gene" NA NA "ENSG00000169139.12" "protein_coding" "UBE2V2" "1" "HGNC:12495" "OTTHUMG00000164206.6" -0.337087519580298 5.72952444010411 -5.15478117573035 3.91370875378018e-07 7.22694973147416e-06 5.63732305817142
"ENSG00000135747.11" "HAVANA" "gene" NA NA "ENSG00000135747.11" "protein_coding" "ZNF670-ZNF695" "2" "HGNC:49200" "OTTHUMG00000187277.1" -1.03689421100215 -3.94609326146097 -5.15318976581849 3.94508873115078e-07 7.27922597786653e-06 6.16227878876971
"ENSG00000100721.11" "HAVANA" "gene" NA NA "ENSG00000100721.11" "protein_coding" "TCL1A" "2" "HGNC:11648" "OTTHUMG00000171390.4" 1.34265395210306 -0.965659570402684 5.1528232952452 3.95234936534457e-07 7.28695205694555e-06 6.12081260802084
"ENSG00000168405.17" "HAVANA" "gene" NA NA "ENSG00000168405.17" "transcribed_unitary_pseudogene" "CMAHP" "2" "HGNC:2098" "OTTHUMG00000016099.6" 0.737008884352381 4.57811616600271 5.15252230136401 3.95832243113844e-07 7.29229408254021e-06 5.73164248248326
"ENSG00000154258.17" "HAVANA" "gene" NA NA "ENSG00000154258.17" "protein_coding" "ABCA9" "2" "HGNC:39" "OTTHUMG00000140371.4" 0.681281781674199 1.20770420695003 5.15038095542373 4.00106934209051e-07 7.36532252336693e-06 6.01502422133481
"ENSG00000086548.9" "HAVANA" "gene" NA NA "ENSG00000086548.9" "protein_coding" "CEACAM6" "2" "HGNC:1818" "OTTHUMG00000151064.5" 1.22535061251339 9.82765336611318 5.14628272994584 4.08413058763315e-07 7.51239226010721e-06 5.61994093090449
"ENSG00000005156.12" "HAVANA" "gene" NA NA "ENSG00000005156.12" "protein_coding" "LIG3" "1" "HGNC:6600" "OTTHUMG00000128519.7" -0.318046098616233 5.07651889059674 -5.14400888896196 4.13093358327825e-07 7.58962743214465e-06 5.61064703636595
"ENSG00000175305.17" "HAVANA" "gene" NA NA "ENSG00000175305.17" "protein_coding" "CCNE2" "2" "HGNC:1590" "OTTHUMG00000164696.1" -0.609897368253708 1.69651298449309 -5.1439321701325 4.13252172707665e-07 7.58962743214465e-06 5.89704902918798
"ENSG00000174502.19" "HAVANA" "gene" NA NA "ENSG00000174502.19" "protein_coding" "SLC26A9" "2" "HGNC:14469" "OTTHUMG00000036001.3" 1.48449425943154 4.26597790473801 5.14362377793833 4.13891166960771e-07 7.59460803683287e-06 5.78073233180535
"ENSG00000111300.10" "HAVANA" "gene" NA NA "ENSG00000111300.10" "protein_coding" "NAA25" "2" "HGNC:25783" "OTTHUMG00000169638.4" -0.345473275169546 4.95508229359249 -5.1434922483877 4.14163989524458e-07 7.59460803683287e-06 5.61344620499636
"ENSG00000164627.18" "HAVANA" "gene" NA NA "ENSG00000164627.18" "protein_coding" "KIF6" "2" "HGNC:21202" "OTTHUMG00000014648.5" 1.02231134699909 0.15785230669039 5.14296624570181 4.15256781803701e-07 7.60876220754695e-06 6.02986086045754
"ENSG00000064102.15" "HAVANA" "gene" NA NA "ENSG00000064102.15" "protein_coding" "INTS13" "1" "HGNC:20174" "OTTHUMG00000169193.6" -0.373701472657708 4.56503983830014 -5.14198388994972 4.17305146997177e-07 7.64038998865101e-06 5.62744964996927
"ENSG00000007174.18" "HAVANA" "gene" NA NA "ENSG00000007174.18" "protein_coding" "DNAH9" "1" "HGNC:2953" "OTTHUMG00000130383.9" 1.88221774331803 -0.0189585435523183 5.14175120038198 4.17791772329186e-07 7.64339731630015e-06 6.05719046855291
"ENSG00000182179.13" "HAVANA" "gene" NA NA "ENSG00000182179.13" "protein_coding" "UBA7" "2" "HGNC:12471" "OTTHUMG00000158267.3" 0.492948884728864 5.67238937633254 5.14091725198988 4.19540331844068e-07 7.66946898074237e-06 5.58849931627052
"ENSG00000064313.12" "HAVANA" "gene" NA NA "ENSG00000064313.12" "protein_coding" "TAF2" "1" "HGNC:11536" "OTTHUMG00000165009.5" -0.340008741276446 5.20440150202565 -5.14054531064382 4.20322473041993e-07 7.67784733114458e-06 5.58800090815163
"ENSG00000095637.22" "HAVANA" "gene" NA NA "ENSG00000095637.22" "protein_coding" "SORBS1" "2" "HGNC:14565" "OTTHUMG00000018812.10" 0.56744512877019 4.3920544265738 5.13966393737798 4.22181519842311e-07 7.70586900343433e-06 5.69432082755737
"ENSG00000175376.9" "HAVANA" "gene" NA NA "ENSG00000175376.9" "protein_coding" "EIF1AD" "1" "HGNC:28147" "OTTHUMG00000166671.4" -0.255228509803085 4.92981689584648 -5.13887890334546 4.23844063410045e-07 7.73026364880937e-06 5.59472361451031
"ENSG00000167074.15" "HAVANA" "gene" NA NA "ENSG00000167074.15" "protein_coding" "TEF" "1" "HGNC:11722" "OTTHUMG00000150968.3" 0.5495763675803 4.68223583944439 5.13841370568447 4.24832247410122e-07 7.74233096548347e-06 5.65617184716998
"ENSG00000164691.18" "HAVANA" "gene" NA NA "ENSG00000164691.18" "protein_coding" "TAGAP" "2" "HGNC:15669" "OTTHUMG00000015923.3" 0.623461628473224 3.30671943173154 5.13790275213079 4.25920197744626e-07 7.7561965349655e-06 5.7866515391937
"ENSG00000119535.18" "HAVANA" "gene" NA NA "ENSG00000119535.18" "protein_coding" "CSF3R" "2" "HGNC:2439" "OTTHUMG00000008010.7" 0.917906314245732 5.19250868864284 5.13515198624831 4.31823790357259e-07 7.85093600819851e-06 5.60172674976188
"ENSG00000188783.6" "HAVANA" "gene" NA NA "ENSG00000188783.6" "protein_coding" "PRELP" "2" "HGNC:9357" "OTTHUMG00000035911.2" 0.815677435349378 5.84213158409246 5.13512200865323 4.3188856151974e-07 7.85093600819851e-06 5.5678094473794
"ENSG00000197549.9" "HAVANA" "gene" NA NA "ENSG00000197549.9" "transcribed_unprocessed_pseudogene" "PRAMENP" "1" "HGNC:34302" "OTTHUMG00000150836.4" 1.13765361175984 -3.85897870662449 5.13491369419799 4.32338916500402e-07 7.85093600819851e-06 6.08569141336253
"ENSG00000139343.10" "HAVANA" "gene" NA NA "ENSG00000139343.10" "protein_coding" "SNRPF" "2" "HGNC:11162" "OTTHUMG00000170351.1" -0.431799477378579 5.17655667485283 -5.13486365169112 4.32447171096889e-07 7.85093600819851e-06 5.55603084364067
"ENSG00000124237.6" "HAVANA" "gene" NA NA "ENSG00000124237.6" "protein_coding" "C20orf85" "2" "HGNC:16216" "OTTHUMG00000032836.3" 2.33979353412674 -0.15339445276925 5.13364117790166 4.35099856884953e-07 7.89305096154724e-06 6.0326649322126
"ENSG00000115252.18" "HAVANA" "gene" NA NA "ENSG00000115252.18" "protein_coding" "PDE1A" "2" "HGNC:8774" "OTTHUMG00000132596.2" 0.686449239924036 2.3596071041228 5.1329759723963 4.365499194315e-07 7.91330167409852e-06 5.84923478601343
"ENSG00000253563.2" "HAVANA" "gene" NA NA "ENSG00000253563.2" "lncRNA" "NKX2-1-AS1" "2" "HGNC:40585" "OTTHUMG00000163889.2" 1.27933470098691 2.49436889853306 5.12960631919968 4.43967504444798e-07 8.04161155873656e-06 5.83286662126278
"ENSG00000114771.14" "HAVANA" "gene" NA NA "ENSG00000114771.14" "protein_coding" "AADAC" "2" "HGNC:17" "OTTHUMG00000159876.3" 1.65220921712989 0.00181322834493999 5.12844064978156 4.46561773413035e-07 8.082427211926e-06 5.9848136681199
"ENSG00000177646.19" "HAVANA" "gene" NA NA "ENSG00000177646.19" "protein_coding" "ACAD9" "2" "HGNC:21497" "OTTHUMG00000159942.4" -0.276017615614833 5.07776923354541 -5.12738877461993 4.48915378143462e-07 8.11882808221318e-06 5.53113764870563
